out.electricity.ceiling_fan.energy_consumption,out.electricity.clothes_dryer.energy_consumption,out.electricity.clothes_washer.energy_consumption,out.electricity.cooling_fans_pumps.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.dishwasher.energy_consumption,out.electricity.freezer.energy_consumption,out.electricity.heating_fans_pumps.energy_consumption,out.electricity.heating_hp_bkup.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.hot_tub_heater.energy_consumption,out.electricity.hot_tub_pump.energy_consumption,out.electricity.hot_water.energy_consumption,out.electricity.lighting_exterior.energy_consumption,out.electricity.lighting_garage.energy_consumption,out.electricity.lighting_interior.energy_consumption,out.electricity.mech_vent.energy_consumption,out.electricity.plug_loads.energy_consumption,out.electricity.pool_heater.energy_consumption,out.electricity.pool_pump.energy_consumption,out.electricity.pv.energy_consumption,out.electricity.range_oven.energy_consumption,out.electricity.refrigerator.energy_consumption,out.electricity.well_pump.energy_consumption,out.fuel_oil.heating_hp_bkup.energy_consumption,out.fuel_oil.heating.energy_consumption,out.fuel_oil.hot_water.energy_consumption,out.natural_gas.clothes_dryer.energy_consumption,out.natural_gas.fireplace.energy_consumption,out.natural_gas.grill.energy_consumption,out.natural_gas.heating_hp_bkup.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.hot_tub_heater.energy_consumption,out.natural_gas.hot_water.energy_consumption,out.natural_gas.lighting.energy_consumption,out.natural_gas.pool_heater.energy_consumption,out.natural_gas.range_oven.energy_consumption,out.propane.clothes_dryer.energy_consumption,out.propane.heating_hp_bkup.energy_consumption,out.propane.heating.energy_consumption,out.propane.hot_water.energy_consumption,out.propane.range_oven.energy_consumption,time
0.02,0,0,0.024,0.48,0,0.04,0,0,0,0,0,0.004,0.031,0,0.702,0.024,0.667,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 7:00:00 PM"
0.02,0,0,0.024,0.457,0,0.037,0,0,0,0,0,0.004,0.032,0,0.716,0.008,0.635,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 8:00:00 PM"
0.013,0,0,0.021,0.408,0,0.036,0,0,0,0,0,0.118,0.026,0,0.31,0,0.516,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 9:00:00 PM"
0.008,0,0,0.01,0.22,0,0.033,0,0,0,0,0,0.23,0.021,0,0.04,0.012,0.436,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 10:00:00 PM"
0.008,0,0,0.016,0.343,0,0.032,0,0,0,0,0,0.004,0.017,0,0.048,0.004,0.443,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 11:00:00 PM"
0.008,0,0,0,0,0,0.032,0.001,0,0.031,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 12:00:00 AM"
0.008,0,0,0,0,0,0.032,0.004,0,0.064,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 1:00:00 AM"
0.008,0,0,0,0,0,0.029,0.004,0,0.093,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 2:00:00 AM"
0.008,0,0,0,0,0,0.028,0.008,0,0.149,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 3:00:00 AM"
0.008,0,0,0,0,0,0.028,0.011,0,0.214,0,0,0.26,0.016,0,0.05,0,0.439,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 4:00:00 AM"
0.008,0,0,0,0,0,0.031,0.008,0,0.17,0,0,0.004,0.019,0,0.14,0,0.469,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 5:00:00 AM"
0.008,0,0,0,0,0,0.032,0.01,0,0.224,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 6:00:00 AM"
0.008,0,0,0,0,0,0.032,0.009,0,0.204,0,0,0.004,0.017,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 7:00:00 AM"
0.008,0,0,0,0,0,0.032,0.005,0,0.095,0,0,0.004,0.01,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 8:00:00 AM"
0.008,0,0,0.003,0.049,0,0.032,0,0,0.011,0,0,0.004,0.011,0,0.16,0,0.499,0,0,0,0.768,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 9:00:00 AM"
0.008,0,0,0.004,0.074,0,0.032,0,0,0,0,0,0.004,0.012,0,0.197,0,0.523,0,0,0,0.051,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 10:00:00 AM"
0.008,0,0,0.005,0.103,0,0.032,0,0,0,0,0,0.004,0.012,0,0.301,0,0.602,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 11:00:00 AM"
0.008,0,0,0.008,0.143,0,0.032,0,0,0,0,0,0.004,0.012,0,0.336,0,0.628,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 12:00:00 PM"
0.008,0,0,0.01,0.192,0,0.032,0,0,0,0,0,0.004,0.012,0,0.339,0,0.616,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 1:00:00 PM"
0.008,0,0,0.012,0.228,0,0.032,0,0,0,0,0,0.004,0.012,0,0.238,0,0.558,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 2:00:00 PM"
0.008,0,0,0.008,0.148,0,0.035,0,0,0,0,0,0.349,0.015,0,0.231,0,0.549,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 3:00:00 PM"
0.011,0,0,0.007,0.126,0,0.039,0,0,0,0,0,0.234,0.022,0,0.291,0,0.573,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 4:00:00 PM"
0.012,0,0,0,0,0,0.04,0.003,0,0.077,0,0,0.472,0.027,0,0.365,0,0.586,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 5:00:00 PM"
0.012,0,0,0,0.005,0,0.04,0.003,0,0.059,0,0,0.068,0.028,0,0.405,0,0.573,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 6:00:00 PM"
0.012,0,0,0,0,0,0.04,0.006,0,0.153,0,0,0.004,0.031,0,0.376,0.024,0.553,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 7:00:00 PM"
0.012,0,0,0,0,0,0.037,0.015,0,0.307,0,0,0.307,0.032,0,0.304,0.008,0.536,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 8:00:00 PM"
0.012,0,0,0,0,0,0.036,0.013,0,0.275,0,0,0.004,0.026,0,0.257,0,0.505,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 9:00:00 PM"
0.012,0,0,0,0,0,0.033,0.015,0,0.309,0,0,0.118,0.021,0,0.155,0.012,0.475,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 10:00:00 PM"
0.009,0,0,0,0,0,0.032,0.025,0,0.453,0,0,0.182,0.017,0,0.061,0.004,0.444,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11/3/2018, 11:00:00 PM"
0.012,0,0,0.004,0.076,0,0.028,0,0,0,0,0,0.004,0.025,0,0.085,0.004,0.53,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 12:00:00 AM"
0.009,0,0,0.004,0.069,0,0.028,0,0,0,0,0,0.004,0.021,0,0.057,0,0.513,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 1:00:00 AM"
0.008,0,0,0.004,0.058,0,0.028,0,0,0,0,0,0.004,0.02,0,0.043,0,0.502,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 2:00:00 AM"
0.008,0,0,0.002,0.041,0,0.028,0,0,0,0,0,0.004,0.02,0,0.04,0,0.494,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 3:00:00 AM"
0.008,0,0,0,0.002,0,0.028,0.004,0,0.081,0,0,0.363,0.02,0,0.043,0,0.498,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 4:00:00 AM"
0.011,0,0,0,0.007,0,0.028,0.003,0,0.067,0,0,0.23,0.02,0,0.104,0,0.56,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 5:00:00 AM"
0.015,0,0,0,0,0,0.028,0.008,0,0.173,0,0,0.437,0.023,0,0.247,0,0.634,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 6:00:00 AM"
0.01,0,0,0,0,0,0.028,0.014,0,0.275,0,0,0.427,0.024,0,0.102,0,0.49,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 7:00:00 AM"
0.008,0,0,0,0,0,0.028,0.011,0,0.233,0,0,0.461,0.021,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 8:00:00 AM"
0.008,0,0,0,0,0,0.028,0.007,0,0.144,0,0,0.355,0.014,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 9:00:00 AM"
0.008,0,0,0.003,0.062,0,0.028,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 10:00:00 AM"
0.008,0,0,0.005,0.116,0,0.028,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 11:00:00 AM"
0.008,0,0,0.008,0.163,0,0.031,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 12:00:00 PM"
0.008,0,0,0.01,0.207,0,0.032,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 1:00:00 PM"
0.008,0,0,0.012,0.227,0,0.032,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 2:00:00 PM"
0.008,0,0,0.015,0.313,0,0.029,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 3:00:00 PM"
0.008,0,0,0.014,0.28,0,0.031,0,0,0,0,0,0.004,0.019,0,0.04,0,0.436,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 4:00:00 PM"
0.011,0,0,0.011,0.201,0,0.035,0,0,0,0,0,0.004,0.026,0,0.256,0,0.616,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 5:00:00 PM"
0.017,0,0,0.004,0.072,0,0.036,0.001,0,0.02,0,0,0.234,0.034,0,0.479,0,0.745,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 6:00:00 PM"
0.024,0,0,0.004,0.095,0,0.036,0,0,0,0,0,0.004,0.036,0,0.802,0,0.894,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 7:00:00 PM"
0.024,0,0,0.001,0.017,0,0.036,0.002,0,0.042,0,0,0.004,0.039,0,0.725,0.024,0.841,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 8:00:00 PM"
0.022,0,0,0,0,0,0.033,0.002,0,0.038,0,0,0.004,0.037,0,0.507,0.008,0.757,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 9:00:00 PM"
0.013,0,0,0,0,0,0.032,0.006,0,0.135,0,0,0.24,0.033,0,0.254,0,0.583,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 10:00:00 PM"
0.012,0,0,0,0,0,0.029,0.011,0,0.215,0,0,0.043,0.029,0,0.154,0.012,0.545,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12/3/2018, 11:00:00 PM"
0.008,0,0,0,0,0,0.028,0.2,0.176,2.314,0,0,0.122,0.025,0,0.04,0.004,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 12:00:00 AM"
0.008,0,0,0,0,0,0.028,0.184,0,2.201,0,0,0.004,0.021,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 1:00:00 AM"
0.008,0,0,0,0,0,0.028,0.204,0,2.392,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 2:00:00 AM"
0.008,0,0,0,0,0,0.028,0.211,0,2.483,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 3:00:00 AM"
0.008,0,0,0,0,0,0.028,0.219,0.024,2.561,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 4:00:00 AM"
0.008,0,0,0,0,0,0.028,0.195,0.019,2.368,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 5:00:00 AM"
0.009,0,0,0,0,0,0.028,0.203,0,2.441,0,0,0.004,0.023,0,0.071,0,0.463,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 6:00:00 AM"
0.009,0,0,0,0,0,0.028,0.22,0.577,2.575,0,0,0.111,0.024,0,0.081,0,0.474,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 7:00:00 AM"
0.008,0,0,0,0,0,0.028,0.22,0.952,2.582,0,0,0.332,0.021,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 8:00:00 AM"
0.008,0,0,0,0,0,0.028,0.159,0,2.061,0,0,0.004,0.014,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 9:00:00 AM"
0.008,0,0,0,0,0,0.028,0.109,0,1.605,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 10:00:00 AM"
0.008,0,0,0,0,0,0.028,0.093,0,1.438,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 11:00:00 AM"
0.008,0,0,0,0,0,0.031,0.093,0,1.42,0,0,0.222,0.012,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 12:00:00 PM"
0.008,0,0,0,0,0,0.032,0.093,0,1.412,0,0,0.107,0.015,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 1:00:00 PM"
0.008,0,0,0,0,0,0.032,0.068,0,1.114,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 2:00:00 PM"
0.008,0,0,0,0,0,0.029,0.057,0,0.933,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 3:00:00 PM"
0.008,0,0,0,0,0,0.031,0.06,0,1.003,0,0,0.004,0.019,0,0.04,0,0.436,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 4:00:00 PM"
0.008,0,0,0,0,0,0.035,0.078,0,1.239,0,0,0.004,0.026,0,0.04,0,0.436,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 5:00:00 PM"
0.012,0,0,0,0,0,0.036,0.093,0,1.45,0,0,0.004,0.034,0,0.212,0,0.56,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 6:00:00 PM"
0.016,0,0,0,0,0,0.036,0.098,0,1.501,0,0,0.004,0.036,0,0.42,0,0.666,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 7:00:00 PM"
0.02,0,0,0,0,0,0.036,0.138,0,1.89,0,0,0.004,0.039,0,0.586,0.024,0.737,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 8:00:00 PM"
0.02,0,0,0,0,0,0.033,0.169,0,2.162,0,0,0.347,0.037,0,0.473,0.008,0.708,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 9:00:00 PM"
0.019,0,0,0,0,0,0.032,0.16,0,2.094,0,0,0.327,0.033,0,0.47,0,0.693,0,0,0,0.384,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 10:00:00 PM"
0.01,0,0,0,0,0,0.029,0.215,0.118,2.562,0,0,0.425,0.029,0,0.12,0.012,0.495,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1/4/2018, 11:00:00 PM"
0.012,0,0,0,0,0,0.028,0.104,0,1.522,0,0,0.443,0.025,0,0.085,0.004,0.531,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 12:00:00 AM"
0.009,0,0,0,0,0,0.028,0.096,0,1.43,0,0,0.257,0.021,0,0.051,0,0.478,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 1:00:00 AM"
0.008,0,0,0,0,0,0.028,0.071,0,1.13,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 2:00:00 AM"
0.008,0,0,0,0,0,0.028,0.071,0,1.138,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 3:00:00 AM"
0.008,0,0,0,0,0,0.028,0.076,0,1.186,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 4:00:00 AM"
0.008,0,0,0,0,0,0.028,0.065,0,1.019,0,0,0.004,0.02,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 5:00:00 AM"
0.008,0,0,0,0,0,0.028,0.069,0,1.063,0,0,0.004,0.023,0,0.04,0,0.436,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 6:00:00 AM"
0.008,0,0,0,0,0,0.028,0.076,0,1.121,0,0,0.004,0.027,0,0.04,0,0.436,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 7:00:00 AM"
0.008,0,0,0,0,0,0.028,0.074,0,1.085,0,0,0.004,0.022,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 8:00:00 AM"
0.008,0,0,0,0,0,0.028,0.04,0,0.668,0,0,0.004,0.014,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 9:00:00 AM"
0.008,0,0,0,0,0,0.028,0.034,0,0.572,0,0,0.004,0.012,0,0.083,0,0.477,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 10:00:00 AM"
0.008,0,0,0,0,0,0.028,0.039,0,0.635,0,0,0.443,0.012,0,0.206,0,0.606,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 11:00:00 AM"
0.008,0,0,0,0,0,0.031,0.037,0,0.588,0,0,0.446,0.012,0,0.318,0,0.752,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 12:00:00 PM"
0.011,0,0,0,0,0,0.032,0.035,0,0.549,0,0,0.418,0.015,0,0.353,0,0.8,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 1:00:00 PM"
0.012,0,0,0,0,0,0.032,0.03,0,0.494,0,0,0.432,0.016,0,0.355,0,0.785,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 2:00:00 PM"
0.012,0,0,0,0,0,0.029,0.026,0,0.436,0,0,0.441,0.016,0,0.362,0,0.807,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 3:00:00 PM"
0.015,0,0,0,0,0,0.031,0.023,0,0.402,0,0,0.319,0.019,0,0.388,0,0.843,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 4:00:00 PM"
0.019,0,0,0,0,0,0.035,0.01,0,0.202,0,0,0.004,0.026,0,0.465,0,0.906,0,0,0,0.768,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 5:00:00 PM"
0.023,0,0,0,0,0,0.036,0.021,0,0.377,0,0,0.446,0.034,0,0.602,0,0.936,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 6:00:00 PM"
0.024,0,0,0,0,0,0.036,0.02,0,0.374,0,0,0.177,0.036,0,0.742,0,0.901,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 7:00:00 PM"
0.024,0,0,0,0,0,0.036,0.018,0,0.364,0,0,0.004,0.039,0,0.785,0.024,0.849,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 8:00:00 PM"
0.024,0,0,0,0,0,0.033,0.023,0,0.414,0,0,0.227,0.04,0,0.698,0.008,0.809,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 9:00:00 PM"
0.021,0,0,0,0,0,0.032,0.028,0,0.494,0,0,0.114,0.034,0,0.473,0,0.734,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 10:00:00 PM"
0.014,0,0,0,0,0,0.029,0.026,0,0.475,0,0,0.004,0.029,0,0.195,0.012,0.583,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2/4/2018, 11:00:00 PM"
0.01,0,0,0,0,0,0.037,0.021,0,0.41,0,0,0.004,0.017,0,0.105,0.004,0.474,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 12:00:00 AM"
0.008,0,0,0,0,0,0.036,0.023,0,0.432,0,0,0.004,0.016,0,0.057,0,0.455,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 1:00:00 AM"
0.008,0,0,0,0,0,0.036,0.025,0,0.475,0,0,0.004,0.016,0,0.043,0,0.444,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 2:00:00 AM"
0.008,0,0,0,0,0,0.036,0.029,0,0.527,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 3:00:00 AM"
0.008,0,0,0,0,0,0.036,0.033,0,0.554,0,0,0.004,0.016,0,0.041,0,0.438,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 4:00:00 AM"
0.008,0,0,0,0,0,0.036,0.033,0,0.521,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 5:00:00 AM"
0.008,0,0,0,0,0,0.036,0.041,0,0.635,0,0,0.227,0.019,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3/4/2018, 6:00:00 AM"
